input_file,base_file,temp,shifts,time_step,mineral,multiplier
job2975_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,MikeSorghum,100
job2976_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Quartz,0.01
job2977_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Quartz,0.1
job2978_Quartz_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Quartz,1
job2979_Quartz_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Quartz,10
job2980_Quartz_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Quartz,100
job2981_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Plagioclase,0.01
job2982_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Plagioclase,0.1
job2983_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Plagioclase,1
job2984_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Plagioclase,10
job2985_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Plagioclase,100
job2986_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Apatite,0.01
job2987_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Apatite,0.1
job2988_Apatite_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Apatite,1
job2989_Apatite_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Apatite,10
job2990_Apatite_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Apatite,100
job2991_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside_Mn,0.01
job2992_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside_Mn,0.1
job2993_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside_Mn,1
job2994_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside_Mn,10
job2995_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside_Mn,100
job2996_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside,0.01
job2997_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside,0.1
job2998_Diopside_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside,1
job2999_Diopside_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside,10
job3000_Diopside_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Diopside,100
job3001_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Olivine,0.01
job3002_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Olivine,0.1
job3003_Olivine_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Olivine,1
job3004_Olivine_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Olivine,10
job3005_Olivine_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Olivine,100
job3006_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Alkali-feldspar,0.01
job3007_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Alkali-feldspar,0.1
job3008_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Alkali-feldspar,1
job3009_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Alkali-feldspar,10
job3010_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Alkali-feldspar,100
job3011_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Montmorillonite,0.01
job3012_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Montmorillonite,0.1
job3013_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Montmorillonite,1
job3014_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Montmorillonite,10
job3015_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Montmorillonite,100
job3016_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Ilmenite,0.01
job3017_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Ilmenite,0.1
job3018_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Ilmenite,1
job3019_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Ilmenite,10
job3020_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Ilmenite,100
job3021_Glass_0.01.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Glass,0.01
job3022_Glass_0.1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Glass,0.1
job3023_Glass_1.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Glass,1
job3024_Glass_10.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Glass,10
job3025_Glass_100.pqi,Beerling_Clean_V3.pqi,35,100,1578249.044,Glass,100
job3026_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,MikeSorghum,0.01
job3027_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,MikeSorghum,0.1
job3028_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,MikeSorghum,1
job3029_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,MikeSorghum,10
job3030_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,MikeSorghum,100
job3031_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Quartz,0.01
job3032_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Quartz,0.1
job3033_Quartz_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Quartz,1
job3034_Quartz_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Quartz,10
job3035_Quartz_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Quartz,100
job3036_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Plagioclase,0.01
job3037_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Plagioclase,0.1
job3038_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Plagioclase,1
job3039_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Plagioclase,10
job3040_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Plagioclase,100
job3041_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Apatite,0.01
job3042_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Apatite,0.1
job3043_Apatite_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Apatite,1
job3044_Apatite_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Apatite,10
job3045_Apatite_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Apatite,100
job3046_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside_Mn,0.01
job3047_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside_Mn,0.1
job3048_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside_Mn,1
job3049_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside_Mn,10
job3050_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside_Mn,100
job3051_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside,0.01
job3052_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside,0.1
job3053_Diopside_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside,1
job3054_Diopside_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside,10
job3055_Diopside_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Diopside,100
job3056_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Olivine,0.01
job3057_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Olivine,0.1
job3058_Olivine_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Olivine,1
job3059_Olivine_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Olivine,10
job3060_Olivine_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Olivine,100
job3061_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Alkali-feldspar,0.01
job3062_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Alkali-feldspar,0.1
job3063_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Alkali-feldspar,1
job3064_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Alkali-feldspar,10
job3065_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Alkali-feldspar,100
job3066_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Montmorillonite,0.01
job3067_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Montmorillonite,0.1
job3068_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Montmorillonite,1
job3069_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Montmorillonite,10
job3070_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Montmorillonite,100
job3071_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Ilmenite,0.01
job3072_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Ilmenite,0.1
job3073_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Ilmenite,1
job3074_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Ilmenite,10
job3075_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Ilmenite,100
job3076_Glass_0.01.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Glass,0.01
job3077_Glass_0.1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Glass,0.1
job3078_Glass_1.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Glass,1
job3079_Glass_10.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Glass,10
job3080_Glass_100.pqi,Beerling_Clean_V3.pqi,35,150,1052166.029,Glass,100
job3081_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,MikeSorghum,0.01
job3082_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,MikeSorghum,0.1
job3083_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,MikeSorghum,1
job3084_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,MikeSorghum,10
job3085_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,MikeSorghum,100
job3086_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Quartz,0.01
job3087_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Quartz,0.1
job3088_Quartz_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Quartz,1
job3089_Quartz_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Quartz,10
job3090_Quartz_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Quartz,100
job3091_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Plagioclase,0.01
job3092_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Plagioclase,0.1
job3093_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Plagioclase,1
job3094_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Plagioclase,10
job3095_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Plagioclase,100
job3096_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Apatite,0.01
job3097_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Apatite,0.1
job3098_Apatite_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Apatite,1
job3099_Apatite_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Apatite,10
job3100_Apatite_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Apatite,100
job3101_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside_Mn,0.01
job3102_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside_Mn,0.1
job3103_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside_Mn,1
job3104_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside_Mn,10
job3105_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside_Mn,100
job3106_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside,0.01
job3107_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside,0.1
job3108_Diopside_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside,1
job3109_Diopside_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside,10
job3110_Diopside_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Diopside,100
job3111_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Olivine,0.01
job3112_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Olivine,0.1
job3113_Olivine_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Olivine,1
job3114_Olivine_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Olivine,10
job3115_Olivine_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Olivine,100
job3116_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Alkali-feldspar,0.01
job3117_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Alkali-feldspar,0.1
job3118_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Alkali-feldspar,1
job3119_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Alkali-feldspar,10
job3120_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Alkali-feldspar,100
job3121_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Montmorillonite,0.01
job3122_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Montmorillonite,0.1
job3123_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Montmorillonite,1
job3124_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Montmorillonite,10
job3125_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Montmorillonite,100
job3126_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Ilmenite,0.01
job3127_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Ilmenite,0.1
job3128_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Ilmenite,1
job3129_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Ilmenite,10
job3130_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Ilmenite,100
job3131_Glass_0.01.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Glass,0.01
job3132_Glass_0.1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Glass,0.1
job3133_Glass_1.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Glass,1
job3134_Glass_10.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Glass,10
job3135_Glass_100.pqi,Beerling_Clean_V3.pqi,35,200,789124.522,Glass,100
job3136_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,MikeSorghum,0.01
job3137_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,MikeSorghum,0.1
job3138_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,MikeSorghum,1
job3139_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,MikeSorghum,10
job3140_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,MikeSorghum,100
job3141_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Quartz,0.01
job3142_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Quartz,0.1
job3143_Quartz_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Quartz,1
job3144_Quartz_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Quartz,10
job3145_Quartz_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Quartz,100
job3146_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Plagioclase,0.01
job3147_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Plagioclase,0.1
job3148_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Plagioclase,1
job3149_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Plagioclase,10
job3150_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Plagioclase,100
job3151_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Apatite,0.01
job3152_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Apatite,0.1
job3153_Apatite_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Apatite,1
job3154_Apatite_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Apatite,10
job3155_Apatite_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Apatite,100
job3156_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside_Mn,0.01
job3157_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside_Mn,0.1
job3158_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside_Mn,1
job3159_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside_Mn,10
job3160_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside_Mn,100
job3161_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside,0.01
job3162_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside,0.1
job3163_Diopside_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside,1
job3164_Diopside_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside,10
job3165_Diopside_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Diopside,100
job3166_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Olivine,0.01
job3167_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Olivine,0.1
job3168_Olivine_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Olivine,1
job3169_Olivine_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Olivine,10
job3170_Olivine_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Olivine,100
job3171_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Alkali-feldspar,0.01
job3172_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Alkali-feldspar,0.1
job3173_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Alkali-feldspar,1
job3174_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Alkali-feldspar,10
job3175_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Alkali-feldspar,100
job3176_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Montmorillonite,0.01
job3177_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Montmorillonite,0.1
job3178_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Montmorillonite,1
job3179_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Montmorillonite,10
job3180_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Montmorillonite,100
job3181_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Ilmenite,0.01
job3182_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Ilmenite,0.1
job3183_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Ilmenite,1
job3184_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Ilmenite,10
job3185_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Ilmenite,100
job3186_Glass_0.01.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Glass,0.01
job3187_Glass_0.1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Glass,0.1
job3188_Glass_1.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Glass,1
job3189_Glass_10.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Glass,10
job3190_Glass_100.pqi,Beerling_Clean_V3.pqi,35,250,631299.618,Glass,100
job3191_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,MikeSorghum,0.01
job3192_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,MikeSorghum,0.1
job3193_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,MikeSorghum,1
job3194_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,MikeSorghum,10
job3195_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,MikeSorghum,100
job3196_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Quartz,0.01
job3197_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Quartz,0.1
job3198_Quartz_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Quartz,1
job3199_Quartz_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Quartz,10
job3200_Quartz_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Quartz,100
job3201_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Plagioclase,0.01
job3202_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Plagioclase,0.1
job3203_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Plagioclase,1
job3204_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Plagioclase,10
job3205_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Plagioclase,100
job3206_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Apatite,0.01
job3207_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Apatite,0.1
job3208_Apatite_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Apatite,1
job3209_Apatite_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Apatite,10
job3210_Apatite_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Apatite,100
job3211_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside_Mn,0.01
job3212_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside_Mn,0.1
job3213_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside_Mn,1
job3214_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside_Mn,10
job3215_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside_Mn,100
job3216_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside,0.01
job3217_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside,0.1
job3218_Diopside_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside,1
job3219_Diopside_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside,10
job3220_Diopside_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Diopside,100
job3221_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Olivine,0.01
job3222_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Olivine,0.1
job3223_Olivine_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Olivine,1
job3224_Olivine_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Olivine,10
job3225_Olivine_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Olivine,100
job3226_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Alkali-feldspar,0.01
job3227_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Alkali-feldspar,0.1
job3228_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Alkali-feldspar,1
job3229_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Alkali-feldspar,10
job3230_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Alkali-feldspar,100
job3231_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Montmorillonite,0.01
job3232_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Montmorillonite,0.1
job3233_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Montmorillonite,1
job3234_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Montmorillonite,10
job3235_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Montmorillonite,100
job3236_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Ilmenite,0.01
job3237_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Ilmenite,0.1
job3238_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Ilmenite,1
job3239_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Ilmenite,10
job3240_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Ilmenite,100
job3241_Glass_0.01.pqi,Beerling_Clean_V3.pqi,35,300,526083.015,Glass,0.01
